region_type	chr	start	end	size	dp_mean	ctrl_norm_factor	ctrl_norm	ctrl_pad_norm_factor	ctrl_pad_norm	n_ppn	segdup_ppn	sample_id	sv_id	cnv_type	cn_change	copy_number	mean_ctrl	sd_ctrl	lo_ctrl	hi_ctrl	mean_ctrl_pad	sd_ctrl_pad	lo_ctrl_pad	hi_ctrl_pad	cutoff_del	cutoff_dup	run_id	sample_type	coriell_id	seq_status	fail_reason	target_size	ppn_genome_targeted	wg_mean_cov	x_mean_cov	y_mean_cov	sample_sex	ctrl_mean_cov	ctrl_total_size	ctrl_NoN_size	ctrl_num_pos_gte10_dp	ctrl_ppn_pos_gte10_dp	num_standard_target_regions	total_standard_target_bp	norm	cutoff	mean	sd	lo	hi	cnv_trgt_size
cnv	13	98158891	110264097	12105206	1.52	3.13	0.49	3.11	0.49	0.0	0.0	SM4602	0	DEL	one_copy_loss	1.0	1.0	0.0620851297460115	0.813744610761965	1.18625538923803	0.991535440579983	0.0572962499253579	0.819646690803909	1.16342419035606	0.819646690803909	1.16342419035606	9	gDNA	NA08331	PASS		20810205	0.0067223068971687	0.372216	0.202904	0.133225	MALE	3.1323004	2500000	2500000	6303	0.0025212	9	4500000	ctrl	ctrl	1.0	0.0620851297460115	0.813744610761965	1.18625538923803	16310205
pad	13	97658891	98158891	500000	3.16	3.13	1.01	3.11	1.02	0.0	0.0	SM4602	0				1.0	0.0620851297460115	0.813744610761965	1.18625538923803	0.991535440579983	0.0572962499253579	0.819646690803909	1.16342419035606	0.819646690803909	1.16342419035606	9	gDNA	NA08331	PASS		20810205	0.0067223068971687	0.372216	0.202904	0.133225	MALE	3.1323004	2500000	2500000	6303	0.0025212	9	4500000	ctrl	ctrl	1.0	0.0620851297460115	0.813744610761965	1.18625538923803	16310205
pad	13	110264097	110764097	500000	2.92	3.13	0.93	3.11	0.94	0.0	0.0	SM4602	0				1.0	0.0620851297460115	0.813744610761965	1.18625538923803	0.991535440579983	0.0572962499253579	0.819646690803909	1.16342419035606	0.819646690803909	1.16342419035606	9	gDNA	NA08331	PASS		20810205	0.0067223068971687	0.372216	0.202904	0.133225	MALE	3.1323004	2500000	2500000	6303	0.0025212	9	4500000	ctrl	ctrl	1.0	0.0620851297460115	0.813744610761965	1.18625538923803	16310205
cnv	X	31731650	31863116	131466	3.1	6.83	0.45	6.67	0.46	0.0	0.0	SM4727	0	DEL	one_copy_loss	1.0	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
pad	X	31231650	31731650	500000	6.52	6.83	0.96	6.67	0.98	0.0	0.0	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
pad	X	31863116	32363116	500000	6.05	6.83	0.89	6.67	0.91	0.0	0.0	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
ctrl	10	89425864	89925864	500000	6.69	6.83	0.98	6.67	1.0	0.0	0.01	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
ctrl	17	40886906	41386906	500000	6.88	6.83	1.01	6.67	1.03	0.0	0.13	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
ctrl	17	48020229	48520229	500000	7.07	6.83	1.03	6.67	1.06	0.0	0.0	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
ctrl	8	61435955	61935955	500000	7.25	6.83	1.06	6.67	1.09	0.0	0.0	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
ctrl	9	137385170	137885170	500000	6.26	6.83	0.92	6.67	0.94	0.0	0.01	SM4727	0				1.0	0.0559915552301975	0.832025334309408	1.16797466569059	0.977297620191334	0.0632103055703387	0.787666703480318	1.16692853690235	0.832025334309408	1.16692853690235	4	gDNA	NA04099	PASS		5631466	0.0018191287751836	0.939495	0.990506	0.00690044	FEMALE	6.828208	2500000	2500000	389993	0.1559972	9	4500000	ctrl	ctrl	1.0	0.0559915552301975	0.832025334309408	1.16797466569059	1131466
cnv	6	162646773	162770671	123898	13.2	9.29	1.42	9.3	1.42	0.0	0.0	SM6748	0	DUP	one_copy_gain	3.0	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
pad	6	162146773	162646773	500000	9.72	9.29	1.05	9.3	1.05	0.0	0.0	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
pad	6	162770671	163270671	500000	8.87	9.29	0.95	9.3	0.95	0.0	0.0	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
ctrl	10	89425864	89925864	500000	10.14	9.29	1.09	9.3	1.09	0.0	0.01	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
ctrl	17	40886906	41386906	500000	9.57	9.29	1.03	9.3	1.03	0.0	0.13	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
ctrl	17	48020229	48520229	500000	8.6	9.29	0.92	9.3	0.92	0.0	0.0	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
ctrl	8	61435955	61935955	500000	9.49	9.29	1.02	9.3	1.02	0.0	0.0	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
ctrl	9	137385170	137885170	500000	8.67	9.29	0.93	9.3	0.93	0.0	0.01	SM6748	0				1.0	0.070429788750396	0.788710633748812	1.21128936625119	1.00006689530339	0.0633322482151423	0.810070150657963	1.19006363994882	0.810070150657963	1.19006363994882	13	Blood	Volunteer_5	PASS		5623898	0.0018166840890982	1.01276	0.577258	0.36608	MALE	9.2946948	2500000	2500000	1126956	0.4507824	9	4500000	ctrl	ctrl	1.0	0.070429788750396	0.788710633748812	1.21128936625119	1123898
cnv	X	39811001	58560200	18749199	6.09	4.24	1.44	4.2	1.45	0.01	0.1	SM4734	0	DUP	one_copy_gain	3.0	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
pad	X	39311001	39811001	500000	4.01	4.24	0.95	4.2	0.96	0.0	0.0	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
ctrl	10	89425864	89925864	500000	4.5	4.24	1.06	4.2	1.07	0.0	0.01	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
ctrl	17	40886906	41386906	500000	4.21	4.24	0.99	4.2	1.0	0.0	0.13	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
ctrl	17	48020229	48520229	500000	4.11	4.24	0.97	4.2	0.98	0.0	0.0	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
ctrl	8	61435955	61935955	500000	4.24	4.24	1.0	4.2	1.01	0.0	0.0	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
ctrl	9	137385170	137885170	500000	4.14	4.24	0.98	4.2	0.99	0.0	0.01	SM4734	0				1.0	0.0363351478706933	0.89099455638792	1.10900544361208	0.99113220398526	0.0390899119157664	0.873862468237961	1.10840193973256	0.89099455638792	1.10840193973256	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.657757	1.3451	0.0043422	FEMALE	4.2386932	2500000	2500000	42186	0.0168744	9	4500000	ctrl	ctrl	1.0	0.0363351478706933	0.89099455638792	1.10900544361208	19749199
cnv	18	49824001	78077248	28253247	5.12	11.46	0.45			0.01	0.0	SM4823	1	DEL	one_copy_loss	1.0	1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	10	89425864	89925864	500000	11.57	11.46	1.01			0.0	0.01	SM4823	1				1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	40886906	41386906	500000	11.82	11.46	1.03			0.0	0.13	SM4823	1				1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	48020229	48520229	500000	11.6	11.46	1.01			0.0	0.0	SM4823	1				1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	8	61435955	61935955	500000	11.91	11.46	1.04			0.0	0.0	SM4823	1				1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	9	137385170	137885170	500000	10.41	11.46	0.91			0.0	0.01	SM4823	1				1.0	0.0528920164136122	0.841323950759163	1.15867604924084					0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	10	89425864	89925864	500000	11.57	11.46	1.01	11.26	1.03	0.0	0.01	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	40886906	41386906	500000	11.82	11.46	1.03	11.26	1.05	0.0	0.13	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	48020229	48520229	500000	11.6	11.46	1.01	11.26	1.03	0.0	0.0	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	8	61435955	61935955	500000	11.91	11.46	1.04	11.26	1.06	0.0	0.0	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	9	137385170	137885170	500000	10.41	11.46	0.91	11.26	0.92	0.0	0.01	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
cnv	18	49388001	49819000	430999	13.47	11.46	1.18	11.26	1.2	0.0	0.0	SM4823	2	DUP	one_copy_gain	3.0	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
pad	18	48888001	49388001	500000	10.23	11.46	0.89	11.26	0.91	0.0	0.0	SM4823	2				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.982074535307	0.0645444500092626	0.788441185279212	1.17570788533479	0.841323950759163	1.15867604924084	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	10	89425864	89925864	500000	11.57	11.46	1.01	11.32	1.02	0.0	0.01	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	40886906	41386906	500000	11.82	11.46	1.03	11.32	1.04	0.0	0.13	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	17	48020229	48520229	500000	11.6	11.46	1.01	11.32	1.02	0.0	0.0	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	8	61435955	61935955	500000	11.91	11.46	1.04	11.32	1.05	0.0	0.0	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
ctrl	9	137385170	137885170	500000	10.41	11.46	0.91	11.32	0.92	0.0	0.01	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
cnv	4	186403701	187919000	1515299	5.2	11.46	0.45	11.32	0.46	0.0	0.01	SM4823	0	DEL	one_copy_loss	1.0	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
pad	4	185903701	186403701	500000	11.34	11.46	0.99	11.32	1.0	0.0	0.0	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
pad	4	187919000	188419000	500000	10.58	11.46	0.92	11.32	0.93	0.0	0.0	SM4823	0				1.0	0.0528920164136122	0.841323950759163	1.15867604924084	0.987472795305909	0.0519351989108201	0.831667198573449	1.14327839203837	0.841323950759163	1.14327839203837	10	gDNA	NA50180	PASS		36204546	0.0116951307920639	1.60859	0.835037	0.568293	MALE	11.4632528	2500000	2500000	1743099	0.6972396	9	4500000	ctrl	ctrl	1.0	0.0528920164136122	0.841323950759163	1.15867604924084	31704546
